territoriality;year;pm10_concentration;pm10_tempcov;pm25_concentration;pm25_tempcov;no2_concentration;no2_tempcov;type_of_stations;number_of_stations;population;latitude;longitude;who_ms;Air_quality_category
"Eur#FRA;France#Blenod Les Pont A Mousson";2015;19,66;96,0;11,2;96,0;3,838;90,0;Urban;1,0;124454,0;48,8847;6,0514;1,0;Safety
"Eur#AUT;Austria#Fiecht";2015;17,414;99,0;11,2;96,0;48,765;96,0;Rural, Suburban;2,0;124454,0;47,3493999999999;11,69325;1,0;Safety
"Eur#POL;Poland#Swieradow Zdroj";2015;18,1085;97,0;11,2;96,0;7,405;94,0;Rural;1,0;124454,0;50,9125;15,3122;1,0;Safety
"Eur#FRA;France#Arras";2015;18,803;95,0;11,2;96,0;17,968;100,0;Suburban;1,0;69335,0;50,3089;2,80739999999999;1,0;Safety
"Afr#ZAF;South_Africa#Fezile Dabi";2015;31,656;1,0;30,718;1,0;30,1;1,0;Somewhere;1,0;214894,5;-26,8450829999999;27,855778;1,0;Safety
"Amr#BRA;Brazil#Diadema";2015;29,0;48,5;30,718;1,0;21,744;49,0;Somewhere;1,0;386089,0;-23,685527;-46,6113229999999;1,0;Safety
"Eur#ESP;Spain#Blimea";2015;17,724;96,0;30,718;1,0;13,388;97,0;Suburban;1,0;386089,0;43,2757;-5,596;1,0;Safety
"Amr#CHL;Chile#Tome";2015;34,312;96,0;16,365;1,0;13,388;97,0;Somewhere;1,0;386089,0;-36,60175;-72,9584499999999;1,0;Safety
"Wpr#CHN;China#Xiuyu Qu";2015;28,906;96,0;32,9;100,0;13,388;97,0;Somewhere;1,0;604684,0;25,3198499999999;119,09575;1,0;Safety
"Amr#BRA;Brazil#Dias D Avila";2015;23,5;96,0;32,9;100,0;9,5;97,0;Somewhere;1,0;70592,0;-12,6228204999999;-38,3502379999999;1,0;Safety
"Sear#IND;India#Dibrugarh";2015;109,316;96,0;32,9;100,0;9,5;97,0;Somewhere;1,0;154296,0;27,7911111099999;95,52222222;1,0;Safety
"Eur#ROU;Romania#Buchin";2015;16,6;91,0;32,9;100,0;9,5;97,0;Rural;1,0;89987,5;45,3631;22,2432;1,0;Safety
"Amr#USA;USA#Dickinson ND";2015;23,7425;94,0;5,7;100,0;9,5;97,0;Somewhere;1,0;25679,0;46,8943000009411;-103,37853;1,0;Safety
"Eur#ITA;Italy#Ferrara";2015;30,885;97,0;19,387;98,0;31,524;94,0;Urban, Urban;2,0;132899,0;44,83375;11,6313999999999;1,0;Safety
"Eur#POL;Poland#Wejherowo";2015;28,281;92,0;14,758;98,0;32,812;94,0;Urban;1,0;1840204,0;54,6011;18,2394;1,0;Safety
"Amr#USA;USA#Detroit Warren Dearborn MI";2015;23,386;89,0;10,129;98,0;34,1;94,0;Somewhere;1,0;3547509,0;42,410592342886;-83,0659401280285;1,0;Safety
"Eur#ESP;Spain#Aviles";2015;34,427;86,0;10,129;98,0;25,622;86,0;Suburban, Urban, Suburban, Urban;4,0;77791,0;43,5599;-5,91834999999999;1,0;Safety
"Eur#TUR;Turkiye#Denizli";2015;67,687;80,0;10,129;98,0;20,950499999999998;90,0;Urban, Urban;2,0;644782,0;37,7739999999999;29,09215;1,0;Safety
"Eur#ITA;Italy#Fontanafredda";2015;30,464;99,0;10,129;98,0;16,279;94,0;Rural;1,0;1735730,5;45,29;11,6431;1,0;Safety
"Amr#USA;USA#Denver Aurora Lakewood CO";2015;24,767;99,0;6,2;98,0;37,1;94,0;Somewhere;1,0;2826679,0;39,7015360007418;-105,0065058;1,0;Safety
"Wpr#CHN;China#Wendeng";2015;28,765;99,0;35,599;100,0;37,1;94,0;Somewhere;1,0;310628,0;37,18849972;122,0229998;1,0;Safety
"Eur#ESP;Spain#Suria";2015;32,763;50,0;20,08;93,0;37,1;94,0;Rural;1,0;187636,5;41,831;1,7553;1,0;Safety
"Eur#ESP;Spain#Arrecife";2015;21,432;96,0;4,561;86,0;8,833;92,0;Urban, Urban;2,0;64645,0;28,97245;-13,5517499999999;1,0;Safety
"Sear#IND;India#Dera Baba Nanak";2015;76,736;96,5;12,0925;91,0;17,782;93,5;Somewhere;1,0;6394,0;32,05611111;75,0511111099999;1,0;Safety
"Eur#ITA;Italy#Foligno";2015;27,507;97,0;19,624;96,0;26,731;95,0;Urban;1,0;97717,0;42,9517;12,7078;1,0;Safety
"Amr#BRA;Brazil#Aracatuba";2015;26,0;97,0;19,624;96,0;26,731;95,0;Somewhere;1,0;189040,0;-21,186868;-50,439259;1,0;Safety
"Sear#IND;India#Dera Bassi";2015;91,991;97,0;19,624;96,0;26,731;95,0;Somewhere;1,0;26295,0;31,00111111;77,40916667;1,0;Safety
"Eur#TUR;Turkiye#Burdur";2015;65,166;94,0;9,0025;98,5;14,019;96,5;Urban;1,0;26295,0;37,7229999999999;30,2944;1,0;Safety
"Eur#FIN;Finland#Virolahti";2015;9,168;98,0;5,294;98,0;3,642;98,0;Rural;1,0;26295,0;60,53;27,6754;1,0;Safety
"Eur#AUT;Austria#Wels";2015;20,632;100,0;15,148;100,0;27,288;93,0;Suburban;1,0;26295,0;48,1649;14,0366;1,0;Safety
"Eur#ITA;Italy#Dernice";2015;15,105;99,0;11,011;98,0;11,837;99,0;Rural;1,0;6196731,0;44,7633;9,0524;1,0;Safety
"Eur#ITA;Italy#Foggia";2015;26,59;89,0;16,898;77,0;17,248;82,0;Urban;1,0;149673,0;41,4538999999999;15,5478;1,0;Safety
"Eur#ITA;Italy#Surbo";2015;23,992;48,0;15,7205;86,0;10,362;83,0;Rural;1,0;149673,0;40,4033;18,125;1,0;Safety
"Eur#ITA;Italy#Fontechiari";2015;17,626;95,0;14,543;95,0;6,218;93,0;Rural;1,0;149673,0;41,6691999999999;13,6743;1,0;Safety
"Emr#EGY;Egypt#Delta Region";2015;249,0;95,0;10,0715;96,0;12,838;47,0;Somewhere;1,0;7941833,0;30,9799682998657;31,0078886795044;1,0;Safety
"Amr#CAN;Canada#Delta";2015;249,0;95,0;5,6;97,0;19,458;1,0;Somewhere;1,0;99863,0;49,0841124999999;-122,9918635;1,0;Safety
"Amr#CAN;Canada#Fort Chipewyan";2015;249,0;95,0;9,2;99,0;3,008;1,0;Somewhere;1,0;15214,0;58,70879;-111,17683;1,0;Safety
"Amr#USA;USA#Deltona Daytona Beach Ormond Beach FL";2015;14,4;91,0;5,8;97,0;3,008;1,0;Somewhere;1,0;475592,0;29,2066669999999;-81,0524999999999;1,0;Safety
"Eur#ITA;Italy#Forli";2015;26,269;97,0;17,093;94,0;26,471;84,0;Urban, Urban;2,0;118292,0;44,2171;12,05265;1,0;Safety
"Eur#DEU;Germany#Burgberg";2015;7,846;100,0;9,900500000000001;92,0;5,592;100,0;Rural;1,0;118292,0;47,518;10,4041999999999;1,0;Safety
"Eur#NOR;Norway#Birkeland";2015;5,394;96,0;2,708;90,0;0,976;100,0;Rural;1,0;118292,0;58,3885;8,25189999999999;1,0;Safety
"Eur#ESP;Spain#Torrejon El Rubio";2015;12,939;95,0;7,636;32,0;5,742;98,0;Rural;1,0;118292,0;39,8492;-5,9397;1,0;Safety
"Wpr#CHN;China#Yizhou Qu";2015;23,334;95,0;38,545;100,0;9,1675;95,0;Somewhere;1,0;472175,0;42,8211499999999;93,5004;1,0;Safety
"Eur#BGR;Bulgaria#Burgas";2015;33,729;95,0;38,545;100,0;12,593;92,0;Urban, Urban, Urban;3,0;201779,0;42,4952333333333;27,4216333333333;1,0;Safety
"Eur#DEU;Germany#Wendlingen Am Neckar";2015;24,676;99,0;38,545;100,0;40,388;100,0;Urban;1,0;839513,5;48,6726999999999;9,3787;1,0;Safety
"Amr#USA;USA#Virginia Beach Norfolk Newport News VA NC";2015;11,3;97,5;7,567;100,0;11,25;98,5;Somewhere;1,0;1477248,0;36,9337220009064;-76,2898665666666;1,0;Safety
"Eur#FRA;France#Forbach";2015;20,953;96,0;13,108;92,0;23,096;97,0;Urban;1,0;1477248,0;49,1873999999999;6,91089999999999;1,0;Safety
"Eur#FRA;France#Denain";2015;18,967;97,0;13,1515;62,5;26,47;97,5;Suburban;1,0;1477248,0;50,3228;3,3959;1,0;Safety
"Eur#ESP;Spain#Torrejon De Ardoz";2015;22,084;98,0;13,195;33,0;29,844;98,0;Suburban;1,0;132853,0;40,4495;-3,47759999999999;1,0;Safety
"Amr#CAN;Canada#Surrey";2015;13,959499999999998;93,5;6,3;95,0;17,108;1,0;Somewhere;1,0;468251,0;49,132928;-122,694224;1,0;Safety
"Amr#CAN;Canada#Flin Flon";2015;14,455;90,0;7,0954999999999995;92,0;4,957;67,0;Somewhere;1,0;5363,0;54,76852;-101,87747;1,0;Safety
"Amr#USA;USA#Topeka KS";2015;18,4;94,0;7,2;92,0;4,957;67,0;Somewhere;1,0;233870,0;39,024265;-95,711275;1,0;Safety
"Eur#ESP;Spain#Arrasate Mondragon";2015;16,35;98,0;7,2;92,0;25,673;100,0;Urban;1,0;156986,5;43,0642;-2,4904;1,0;Safety
"Eur#DEU;Germany#Dessau";2015;19,16;97,0;7,2;92,0;20,614;99,0;Urban;1,0;80103,0;51,8406;12,2448;1,0;Safety
"Eur#ROU;Romania#Bistrita";2015;19,461;81,0;7,2;92,0;16,532;67,0;Urban;1,0;94139,0;47,1274;24,4955;1,0;Safety
"Wpr#CHN;China#Suxian";2015;19,461;81,0;45,677;100,0;17,8305;82,0;Somewhere;1,0;435901,0;25,9046999999999;113,0013;1,0;Safety
"Eur#FRA;France#Fleville Devant Nancy";2015;17,687;73,0;45,677;100,0;20,242;91,0;Suburban;1,0;435901,0;48,6214999999999;6,19489999999999;1,0;Safety
"Amr#USA;USA#Yuma AZ";2015;38,5;86,5;5,6;100,0;18,8585;93,5;Somewhere;1,0;195751,0;32,6902779999999;-114,61444;1,0;Safety
"Eur#BEL;Belgium#Dessel";2015;21,721;100,0;12,876;99,0;17,475;96,0;Rural, Rural;2,0;195751,0;51,2322999999999;5,10865;1,0;Safety
"Eur#SWE;Sweden#Visby";2015;25,93;84,0;12,876;99,0;17,475;96,0;Urban;1,0;195751,0;57,6368999999999;18,3035999999999;1,0;Safety
"Eur#TUR;Turkiye#Bitlis";2015;25,39;87,0;12,876;99,0;17,475;96,0;Urban;1,0;195751,0;38,4119;42,1122999999999;1,0;Safety
"Wpr#CHN;China#Suzhou Jiangsu";2015;22,113;100,0;58,063;100,0;33,304;99,0;Somewhere;1,0;7069992,0;31,2995938612499;120,599749725;1,0;Safety
"Wpr#CHN;China#Tongren";2015;22,113;100,0;27,866;100,0;33,304;99,0;Somewhere;1,0;206147,0;27,7282;109,1861;1,0;Safety
"Wpr#CHN;China#Yongqiao Qu";2015;22,113;100,0;63,013;100,0;33,304;99,0;Somewhere;1,0;1647642,0;33,6351064833333;116,968383333333;1,0;Safety
"Amr#USA;USA#Bishop CA";2015;16,6;96,0;7,0;97,0;33,304;99,0;Somewhere;1,0;3819,0;36,5832138501813;-118,038362179401;1,0;Safety
"Amr#USA;USA#Visalia Porterville CA";2015;16,6;96,0;16,1;97,0;18,2;99,0;Somewhere;1,0;401041,0;36,3321793109461;-119,291227556039;1,0;Safety
"Amr#USA;USA#Flint MI";2015;16,6;96,0;8,2;97,0;15,631499999999999;99,0;Somewhere;1,0;345232,0;43,0472241917061;-83,6701590874905;1,0;Safety
"Eur#ITA;Italy#Foen";2015;26,526;99,0;21,339;96,0;13,063;95,0;Suburban;1,0;345232,0;46,0307999999999;11,9057999999999;1,0;Safety
"Eur#GBR;UK#Bishops Castle";2015;21,258;96,0;16,546;96,0;3,303;98,0;Rural;1,0;345232,0;52,5037999999999;-3,03419999999999;1,0;Safety
"Eur#GBR;UK#Derry And Strabane";2015;15,99;93,0;11,753;96,0;15,877;76,0;Urban;1,0;150588,0;55,0011999999999;-7,3291;1,0;Safety
"Eur#ITA;Italy#Torino";2015;39,169;93,0;27,556;76,0;50,523;95,0;Urban, Urban, Urban, Urban;4,0;1792163,0;45,061675;7,66212499999999;1,0;Safety
"Amr#USA;USA#Des Moines West Des Moines IA";2015;18,9;94,5;7,55;76,0;12,0;96,5;Somewhere;1,0;544267,0;41,6033378359367;-93,695509;1,0;Safety
"Eur#ITA;Italy#Susa";2015;17,802;96,0;6,7989999999999995;76,0;22,489;98,0;Suburban;1,0;544267,0;45,1390999999999;7,05009999999999;1,0;Safety
"Eur#ESP;Spain#Bunol";2015;9,241;90,0;6,048;90,0;15,809;92,0;Suburban;1,0;544267,0;39,4271999999999;-0,7839;1,0;Safety
"Amr#CAN;Canada#Deschambault";2015;9,241;90,0;6,2;88,0;15,809;92,0;Somewhere;1,0;2131,0;46,682361111111;-71,9659194444443;1,0;Safety
"Wpr#AUS;Australia#Bunbury";2015;17,5;90,0;9,3;88,0;15,809;92,0;Somewhere;1,0;64384,0;-33,3416;115,6433;1,0;Safety
"Sear#IND;India#Visakhapatnam";2015;54,486;90,0;9,3;88,0;15,809;92,0;Somewhere;1,0;2174968,0;18,1549305575;83,3585416649999;1,0;Safety
"Eur#FRA;France#Florange";2015;19,315;91,0;9,3;88,0;19,316;97,0;Suburban;1,0;1097484,0;49,3207999999999;6,14;1,0;Safety
"Wpr#FJI;Fiji#Suva";2015;15,599;95,0;8,1;83,0;13,815999999999999;97,0;Somewhere;1,0;20000,0;-18,12;178,45;1,0;Safety
"Amr#USA;USA#Bismarck ND";2015;13,9;93,5;5,05;83,0;7,1;97,0;Somewhere;1,0;73622,0;47,0056290009407;-101,098133;1,0;Safety
"Eur#HRV;Croatia#Desinic";2015;15,674;88,0;14,283;88,0;6,823;69,0;Rural;1,0;73622,0;46,1691;15,6606;1,0;Safety
"Eur#POL;Poland#Bukowno";2015;37,107;31,0;14,283;88,0;6,823;69,0;Urban;1,0;73622,0;50,2661999999999;19,4622999999999;1,0;Safety
"Eur#CZE;Czechia#Desna";2015;13,715;99,0;14,283;88,0;6,823;69,0;Rural;1,0;73622,0;50,7896;15,3196999999999;1,0;Safety
"Amr#CAN;Canada#Dorset";2015;62,178000000000004;87,5;5,6;98,0;6,823;69,0;Somewhere;1,0;3284,0;45,2242779999999;-78,932944;1,0;Safety
"Sear#BGD;Bangladesh#Sylhet";2015;110,641;76,0;61,803;75,0;45,6;1,0;Somewhere;1,0;851808,0;24,2587274999999;91,1887295;1,0;Safety
"Eur#AUT;Austria#Bludenz";2015;16,093;100,0;35,525999999999996;74,5;24,019;95,0;Suburban;1,0;851808,0;47,1565;9,8229;1,0;Safety
"Eur#ALB;Albania#Vlore";2015;19,393;82,0;9,249;74,0;14,176;78,0;Urban;1,0;851808,0;40,4031;19,4862;1,0;Safety
"Wpr#CHN;China#Wei Nan";2015;110,0;82,0;60,0;87,0;29,0;78,0;Somewhere;1,0;347484,0;34,49938;109,502882;1,0;Safety
"Wpr#CHN;China#Dongbao";2015;110,0;82,0;66,263;100,0;29,0;78,0;Somewhere;1,0;174439,5;31,041875;112,1942;1,0;Safety
"Amr#CAN;Canada#Tingwick";2015;110,0;82,0;6,2;94,0;29,0;78,0;Somewhere;1,0;1395,0;45,905785;-71,948695;1,0;Safety
"Amr#USA;USA#Boise City ID";2015;22,5;82,0;15,7075;94,0;29,0;78,0;Somewhere;1,0;446756,0;43,5995995;-116,3881435;1,0;Safety
"Eur#TUR;Turkiye#Armutlu";2015;29,682;90,0;18,915;91,0;10,746;96,0;Rural;1,0;446756,0;40,5292999999999;28,7846;1,0;Safety
"Eur#FRA;France#Donges";2015;17,188;97,0;16,462;92,5;9,084;99,0;Suburban, Suburban, Suburban;3,0;446756,0;47,322;-2,0626;1,0;Safety
"Eur#CZE;Czechia#Brno";2015;24,906;76,0;20,69;58,0;29,524;92,0;Urban, Suburban, Urban, Urban, Urban, Suburban;6,0;378485,0;49,2058333333333;16,6287333333333;1,0;Safety
"Sear#IND;India#Wayanad";2015;37,092;45,0;16,061500000000002;33,0;29,524;92,0;Somewhere;1,0;817421,0;12,11555556;76,44083333;1,0;Safety
"Eur#ESP;Spain#Fabero";2015;28,946;49,5;8,032;99,0;5,787;99,0;Rural;1,0;817421,0;42,7813999999999;-6,6039;1,0;Safety
"Wpr#CHN;China#Dongguan";2015;51,0;85,0;36,414;100,0;23,785;73,0;Somewhere;1,0;7407852,0;23,0225288861656;113,756641612698;1,0;Safety
"Emr#SAU;Saudi_Arabia#Tabuk Region";2015;99,0;85,0;32,756;100,0;23,785;73,0;Somewhere;1,0;657277,0;28,39008;36,554572;1,0;Safety
"Wpr#CHN;China#Xixiu";2015;66,513;85,0;29,098;100,0;23,785;73,0;Somewhere;1,0;36425,0;26,2506;105,918;1,0;Safety
"Eur#POL;Poland#Brodnica";2015;34,026;90,0;29,098;100,0;23,785;73,0;Urban;1,0;83048,5;53,2492999999999;19,4150999999999;1,0;Safety
"Eur#GBR;UK#Exeter";2015;34,026;90,0;29,098;100,0;29,059;99,0;Urban;1,0;129672,0;50,7250999999999;-3,5325;1,0;Safety
"Eur#CZE;Czechia#Bohusovice Nad Ohri";2015;22,443;95,0;17,729;88,0;13,136;54,0;Rural;1,0;129672,0;50,4589;14,1701999999999;1,0;Safety
"Amr#CAN;Canada#Bruderheim";2015;20,068;96,5;7,2;100,0;11,468;1,0;Somewhere;1,0;1155,0;53,7999877999999;-112,927809999999;1,0;Safety
"Sear#IND;India#Tirumala";2015;65,43;98,0;10,344;92,0;3,0869999999999997;98,5;Somewhere;1,0;7741,0;14,13944444;79,5894444399999;1,0;Safety
"Eur#SWE;Sweden#Fanbyn";2015;85,9075;98,0;10,344;92,0;0,419;100,0;Rural;1,0;627534,5;62,2809;16,3212;1,0;Safety
"Sear#IND;India#Dombivli";2015;106,385;98,0;10,344;92,0;10,706;100,0;Somewhere;1,0;1247328,0;19,35944444;73,16083333;1,0;Safety
"Eur#ITA;Italy#Domodossola";2015;28,606;99,0;10,344;92,0;20,993;100,0;Suburban;1,0;1247328,0;46,1276;8,29209999999999;1,0;Safety
"Eur#SWE;Sweden#Falun";2015;34,778000000000006;99,0;10,344;92,0;12,501;89,0;Urban;1,0;1247328,0;60,6083;15,6294;1,0;Safety
"Amr#BRA;Brazil#Taboao Da Serra";2015;36,0;97,5;9,268;95,0;16,506;95,5;Somewhere;1,0;244528,0;-23,608895;-46,757877;1,0;Safety
"Eur#AUT;Austria#Donawitz";2015;19,316;100,0;9,268;95,0;18,234;96,0;Suburban;1,0;147182,5;47,3755999999999;15,0745;1,0;Safety
"Wpr#CHN;China#Weibin";2015;67,0315;100,0;93,503;100,0;18,234;96,0;Somewhere;1,0;49837,0;35,2882499999999;113,85375;1,0;Safety
"Sear#IND;India#Tinsukia";2015;114,747;100,0;93,503;100,0;18,234;96,0;Somewhere;1,0;126389,0;27,6645833349999;95,8434722249999;1,0;Safety
"Eur#ITA;Italy#Falconara Marittima";2015;33,553;92,0;19,017;83,0;23,796;70,0;Suburban;1,0;309741,0;43,6332999999999;13,3874999999999;1,0;Safety
"Eur#CZE;Czechia#Tabor";2015;28,014;96,0;19,017;83,0;23,13;94,0;Urban;1,0;309741,0;49,4112;14,6763999999999;1,0;Safety
"Eur#TUR;Turkiye#Aydin";2015;66,398;97,0;19,017;83,0;23,13;94,0;Urban;1,0;309741,0;37,8543999999999;27,818;1,0;Safety
"Wpr#CHN;China#Fancheng Qu";2015;50,4795;87,5;79,489;100,0;23,13;94,0;Somewhere;1,0;420065,0;32,0545499999999;112,13285;1,0;Safety
"Amr#MEX;Mexico#Tijuana";2015;34,561;78,0;70,558;100,0;23,13;94,0;Somewhere;1,0;2140398,0;32,5290246666667;-116,985970666667;1,0;Safety
"Wpr#CHN;China#Dongpo Qu";2015;25,380499999999998;78,0;61,627;100,0;23,13;94,0;Somewhere;1,0;821853,0;30,0657375;103,8516375;1,0;Safety
"Amr#USA;USA#Evansville IN KY";2015;16,2;78,0;10,35;100,0;15,0;94,0;Somewhere;1,0;117298,0;37,9938847244767;-87,5547552840974;1,0;Safety
"Wpr#CHN;China#Tiedong";2015;16,2;78,0;59,91;100,0;33,607;94,0;Somewhere;1,0;313651,0;43,1805999999999;124,38325;1,0;Safety
"Eur#DEU;Germany#Backnang";2015;16,2;78,0;55,022499999999994;100,0;52,214;1,0;Urban;1,0;484046,0;48,945;9,43699999999999;1,0;Safety
"Wpr#CHN;China#Taicang";2015;16,2;78,0;50,135;100,0;34,107;1,0;Somewhere;1,0;654441,0;31,435500005;121,12199935;1,0;Safety
"Eur#CHE;Switzerland#Dornach";2015;17,0;78,0;50,135;100,0;16,0;1,0;Somewhere;1,0;654441,0;47,4808336999999;7,61301629;1,0;Safety
"Eur#TUR;Turkiye#Bolu";2015;94,885;68,0;50,135;100,0;9,55;1,0;Urban;1,0;654441,0;40,7331;31,6017;1,0;Safety
"Amr#USA;USA#Evanston WY";2015;8,567;79,5;50,135;100,0;3,1;1,0;Somewhere;1,0;11747,0;41,3964374304911;-110,807654109919;1,0;Safety
"Eur#GBR;UK#Bristol";2015;14,91;91,0;10,247;94,0;26,271;93,0;Urban;1,0;686210,0;51,4628;-2,58449999999999;1,0;Safety
"Eur#AUT;Austria#Dornbirn";2015;16,975;100,0;11,438;100,0;33,848;95,0;Suburban;1,0;887453,0;47,41;9,74339999999999;1,0;Safety
"Amr#USA;USA#Eureka Arcata Fortuna CA";2015;17,7;94,5;5,9;78,0;6,0;49,5;Somewhere;1,0;136463,0;40,7767800009331;-124,17949;1,0;Safety
"Eur#ITA;Italy#Bolzano";2015;16,789;98,0;5,9;78,0;39,482;96,0;Urban, Urban, Urban;3,0;107843,0;46,4923333333333;11,3412666666666;1,0;Safety
"Wpr#CHN;China#Taihang Road";2015;16,789;98,0;53,498;100,0;39,482;96,0;Somewhere;1,0;167819,0;35,4868;112,86005;1,0;Safety
"Wpr#CHN;China#Tacheng";2015;23,0835;92,0;21,846;100,0;28,823;95,5;Somewhere;1,0;75121,0;46,7398999999999;82,9945;1,0;Safety
"Eur#ITA;Italy#Bologna";2015;26,772;94,0;19,136;95,0;41,72;92,0;Urban, Urban, Suburban;3,0;805986,0;44,4943333333333;11,3231333333333;1,0;Safety
"Eur#ITA;Italy#Donnas";2015;19,052;99,0;19,136;95,0;15,054;98,0;Rural;1,0;805986,0;45,5966;7,7664;1,0;Safety
"Wpr#CHN;China#Tiexi";2015;19,052;99,0;62,957;100,0;4,922;94,0;Somewhere;1,0;66501,0;43,162775;124,35015;1,0;Safety
"Wpr#CHN;China#Dongshan Qu";2015;19,052;99,0;48,105;100,0;4,922;94,0;Somewhere;1,0;96218,0;47,3010999999999;130,256349999999;1,0;Safety
"Wpr#CHN;China#Xuzhou";2015;122,0;98,5;64,072;100,0;39,0;94,0;Somewhere;1,0;2145970,0;34,2543679057871;117,211988487189;1,0;Safety
"Eur#FRA;France#Evreux";2015;16,711;97,0;14,306;95,0;20,97;99,0;Urban, Urban;2,0;2145970,0;49,0207499999999;1,1435;1,0;Safety
"Eur#ESP;Spain#Aranjuez";2015;19,186;99,0;14,306;95,0;18,978;99,0;Suburban;1,0;2145970,0;40,0332999999999;-3,5914;1,0;Safety
"Eur#FRA;France#Evin Malmaison";2015;20,079;97,0;14,306;95,0;18,978;99,0;Suburban;1,0;2145970,0;50,4346;3,02959999999999;1,0;Safety
"Wpr#CHN;China#Tieshan Qu";2015;73,0395;97,0;68,816;100,0;18,978;99,0;Somewhere;1,0;56001,0;30,2028;114,8891;1,0;Safety
"Eur#CZE;Czechia#Vodnany";2015;22,107;98,0;49,323;100,0;42,0;99,0;Suburban;1,0;729483,0;49,1467;14,1717;1,0;Safety
"Wpr#CHN;China#Bole Shi";2015;79,0535;98,0;29,619;100,0;42,0;99,0;Somewhere;1,0;120138,0;44,89885;82,0596749999999;1,0;Safety
"Wpr#CHN;China#Dongying";2015;136,0;98,0;79,687;85,0;41,0;99,0;Somewhere;1,0;1276028,0;37,4278753607681;118,639849494878;1,0;Safety
"Amr#USA;USA#Watertown SD";2015;20,0;98,0;7,0;92,0;23,5715;99,0;Somewhere;1,0;27227,0;44,89965;-97,1288019999999;1,0;Safety
"Eur#DEU;Germany#Tiefenbach";2015;11,66;99,0;8,871;99,0;6,143;99,0;Rural;1,0;27227,0;49,4384999999999;12,5489;1,0;Safety
"Eur#FRA;France#Armentieres";2015;17,331;96,0;11,6525;98,5;19,711;98,0;Urban;1,0;27227,0;50,6871999999999;2,88;1,0;Safety
"Eur#BEL;Belgium#Evergem";2015;24,042;98,0;14,434;98,0;24,676;95,0;Rural;1,0;27227,0;51,1246999999999;3,7395;1,0;Safety
"Eur#GBR;UK#Taibach";2015;26,675;92,0;9,685;92,0;17,166;94,0;Urban;1,0;27227,0;51,5839;-3,77079999999999;1,0;Safety
"Eur#FRA;France#Vitry Le Francois";2015;25,179000000000002;95,5;16,8905;59,5;11,006;99,0;Suburban;1,0;27227,0;48,7265999999999;4,5948;1,0;Safety
"Eur#CZE;Czechia#Dolni Studenky";2015;23,683;99,0;24,096;27,0;10,370000000000001;97,0;Rural;1,0;27227,0;49,932;16,9607999999999;1,0;Safety
"Amr#USA;USA#Toledo OH";2015;29,3085;98,5;9,85;97,5;8,916;97,0;Somewhere;1,0;509059,0;41,6323185;-83,5942099999999;1,0;Safety
"Wpr#CHN;China#Fengtai West Street";2015;31,535;95,5;54,853;100,0;10,605;84,5;Somewhere;1,0;633385,0;35,4906;112,8285;1,0;Safety
"Eur#HUN;Hungary#Szazhalombatta";2015;26,033;92,0;54,853;100,0;13,112;70,0;Suburban;1,0;633385,0;47,3066999999999;18,92;1,0;Safety
"Eur#ITA;Italy#Doberdo del Lago";2015;17,302;95,0;54,853;100,0;11,797;90,0;Rural;1,0;633385,0;45,843;13,5431;1,0;Safety
"Eur#DEU;Germany#Weil Am Rhein";2015;17,869;99,0;12,32;99,0;17,993;98,0;Suburban;1,0;347538,0;47,5882;7,6333;1,0;Safety
"Eur#DEU;Germany#Bochum";2015;23,002;96,0;12,32;99,0;43,559;67,0;Urban, Urban, Urban, Urban;4,0;375992,0;51,519975;7,17419999999999;1,0;Safety
"Eur#POL;Poland#Szczawnica";2015;38,293;31,0;12,32;99,0;43,559;67,0;Urban;1,0;229116,0;49,4258999999999;20,4849;1,0;Safety
"Eur#BGR;Bulgaria#Dobrich";2015;26,592;81,0;12,32;99,0;43,559;67,0;Urban;1,0;82240,0;43,5529;27,8331;1,0;Safety
"Eur#AUT;Austria#Feldkirch";2015;17,94;99,0;12,32;99,0;44,915;96,0;Suburban;1,0;82240,0;47,2391;9,5975;1,0;Safety
"Eur#TUR;Turkiye#Tokat";2015;54,189;65,0;40,881;33,0;66,551;31,0;Urban, Urban;2,0;82240,0;40,3225;36,5536499999999;1,0;Safety
"Eur#ITA;Italy#Brunico";2015;15,326;96,0;25,5905;33,0;20,222;99,0;Urban;1,0;82240,0;46,7974;11,944;1,0;Safety
"Amr#USA;USA#York Hanover PA";2015;20,878;95,5;10,3;33,0;19,5;99,0;Somewhere;1,0;15609,0;39,9652779999999;-76,699444;1,0;Safety
"Eur#FRA;France#Feissons Sur Isere";2015;26,43;95,0;13,803;33,0;20,591;99,0;Rural;1,0;208489,5;45,5358;6,47109999999999;1,0;Safety
"Eur#POL;Poland#Szczecin";2015;24,156;99,0;17,306;98,0;21,682;98,0;Urban, Urban, Suburban;3,0;401370,0;53,4280333333333;14,5911666666667;1,0;Safety
"Wpr#CHN;China#Fengtai Xian";2015;20,878;99,0;52,91;100,0;21,682;98,0;Somewhere;1,0;633385,0;32,6229999999999;116,697999999999;1,0;Safety
"Amr#USA;USA#Dodge City KS";2015;17,6;99,0;32,57;99,5;21,682;98,0;Somewhere;1,0;27788,0;37,775303;-100,035439999999;1,0;Safety
"Eur#DEU;Germany#Brunsbuttel";2015;21,084;99,0;12,23;99,0;22,959;100,0;Urban;1,0;27788,0;53,8960999999999;9,1569;1,0;Safety
